"25315",2.66,6.00,2.00,3.33,4.66,5.00,2.00,6.00,5.00
"25319A",3.66,7.00,4.00,2.00,2.66,4.66,2.00,6.00,0.00
"25319B",3.33,6.00,2.00,2.33,2.66,5.00,2.00,6.00,0.00
"25323",4.33,6.66,2.33,2.00,2.33,4.33,2.00,1.00,6.00
"27102A",3.33,6.33,2.66,3.33,4.66,4.33,2.00,5.00,6.00
"27102B",3.00,6.00,2.66,2.66,5.00,4.00,2.00,5.00,6.00
"27105",3.00,6.00,3.66,3.33,5.33,3.66,2.00,5.00,0.00
"27108A",2.33,6.66,4.00,5.33,2.00,3.00,2.00,4.00,3.00
"27108C",3.00,7.00,3.66,3.66,2.00,4.00,2.00,6.00,0.00
"27108D",2.33,7.00,3.66,5.33,2.33,2.66,2.00,4.00,0.00
"27108E",2.66,6.66,4.00,4.66,2.00,2.66,2.00,4.00,3.00
"27108G",2.00,6.33,5.00,4.66,3.00,3.00,2.00,3.00,4.00
"27108H",2.00,5.66,4.66,6.66,2.66,3.33,4.00,2.00,3.00
"27108J",2.00,6.00,4.33,4.00,5.00,2.66,2.00,5.00,3.00
"27199A",2.33,6.33,4.00,3.33,3.66,3.33,2.00,3.00,0.00
"27199B",2.00,6.66,4.33,4.33,2.66,3.33,2.00,3.00,4.00
"27199C",2.00,6.66,4.33,4.66,2.00,3.33,2.00,4.00,3.00
"27199D",2.00,6.66,4.66,4.33,2.00,3.00,2.00,3.00,4.00
"27199E",2.00,6.33,5.00,3.66,2.66,3.33,2.00,3.00,0.00
"27199F",2.00,6.33,3.00,3.00,5.33,4.00,2.00,5.00,0.00
"27199G",2.00,6.33,3.33,4.00,3.33,4.66,2.00,6.00,0.00
"27199H",4.66,6.66,4.00,3.00,3.00,4.00,2.00,1.00,0.00
"27302",2.33,4.33,4.00,7.00,3.33,3.33,4.00,2.00,0.00
"27305A",2.66,3.33,4.00,7.00,4.33,4.00,4.00,5.00,0.00
"27305B",2.66,3.33,4.00,7.00,4.00,3.66,4.00,0.00,0.00
"27305C",3.33,2.66,2.66,6.66,3.33,4.33,4.00,6.00,0.00
"27307",3.00,2.33,3.33,7.00,3.33,4.33,4.00,6.00,0.00
"27308",2.66,2.33,3.66,6.66,3.33,4.66,4.00,6.00,0.00
"27311",4.66,2.00,4.66,7.00,3.00,3.66,4.00,3.00,1.00
"27502",2.33,3.00,4.33,7.00,4.33,3.33,4.00,3.00,5.00
"27505",2.33,3.00,4.33,6.66,4.66,3.66,4.00,5.00,3.00
"28102",2.00,3.66,3.33,5.33,6.33,3.66,5.00,4.00,0.00
"28105",2.00,4.00,3.00,5.33,6.33,4.00,5.00,4.00,0.00
"28108",3.00,4.00,3.00,4.00,6.66,4.33,5.00,6.00,0.00
"28302",2.00,4.00,3.66,4.33,5.66,5.00,5.00,6.00,4.00
"28305",2.00,3.66,3.66,4.00,5.33,5.00,5.00,6.00,0.00
"28308",2.66,3.66,2.66,2.33,4.33,6.66,6.00,5.00,0.00
"28311",2.33,4.00,2.33,2.33,4.00,7.00,6.00,5.00,2.00
"31114",3.33,5.66,3.66,6.33,3.66,3.00,4.00,2.00,0.00
"31117",2.66,5.00,4.33,6.00,2.33,5.00,4.00,2.00,6.00
"31202",3.00,6.00,3.66,5.00,2.33,2.66,2.00,4.00,0.00
"31204",4.66,6.00,3.66,5.66,3.00,3.66,2.00,4.00,1.00
"31206",4.66,6.00,3.66,5.66,3.00,3.66,2.00,4.00,1.00
"31210",2.33,5.33,4.00,6.00,3.00,2.66,4.00,2.00,3.00
"31212",3.00,6.00,3.33,4.66,2.66,2.66,2.00,4.00,0.00
"31216",2.00,4.33,6.00,5.33,3.00,2.66,3.00,4.00,2.00
"31218",3.00,4.33,6.66,5.66,2.00,2.33,3.00,4.00,2.00
"31222",5.33,6.00,3.33,5.33,3.00,3.00,2.00,1.00,4.00
"31224",4.66,6.00,3.33,5.33,2.66,5.33,2.00,4.00,6.00
"31226",3.33,6.00,3.00,3.33,2.66,4.00,2.00,6.00,0.00
"31303",3.00,4.00,5.00,7.00,2.66,4.00,4.00,3.00,0.00
"31304",3.00,4.00,5.00,7.00,2.66,3.66,4.00,3.00,0.00
"31305",3.00,4.66,4.66,7.00,3.00,4.00,4.00,3.00,2.00
"31308",3.00,4.33,4.33,7.00,3.00,3.66,4.00,3.00,2.00
"31311A",4.33,4.00,4.00,7.00,3.00,3.66,4.00,0.00,0.00
"31311B",3.66,4.00,4.33,7.00,2.66,3.33,4.00,3.00,0.00
"31311C",3.33,4.00,4.33,7.00,2.66,3.33,4.00,3.00,0.00
"31311D",3.33,4.66,4.33,7.00,3.00,3.66,4.00,2.00,0.00
"31311E",4.00,4.33,3.66,7.00,3.00,2.66,4.00,2.00,0.00
"31314",5.00,3.66,3.00,6.66,4.00,3.33,4.00,1.00,0.00
"31317",3.33,3.66,5.00,6.66,3.33,3.66,4.00,3.00,0.00
"31321",5.00,3.00,3.00,6.00,4.33,3.33,4.00,1.00,5.00
"31323",5.00,3.66,2.66,6.33,4.66,4.00,4.00,1.00,5.00
"31502A",2.66,4.00,6.00,3.66,3.66,5.00,3.00,6.00,0.00
"31502B",2.33,5.00,4.33,4.00,3.66,5.00,2.00,6.00,3.00
"31505",3.33,3.33,3.33,4.33,2.00,6.00,6.00,4.00,0.00
"31508",3.66,3.00,3.66,4.33,3.33,5.00,6.00,4.00,0.00
"31511A",3.33,5.66,6.00,4.00,4.66,4.00,3.00,2.00,0.00
"31511B",2.33,6.00,3.66,3.66,2.66,5.33,2.00,6.00,0.00
"31511C",3.33,6.00,5.00,3.66,3.00,3.66,2.00,3.00,0.00
"31511D",5.33,4.33,6.33,3.33,3.33,3.66,3.00,1.00,0.00
"31511E",4.66,3.33,4.66,5.66,3.00,2.66,4.00,3.00,1.00
"31514",2.66,3.66,4.33,6.66,4.00,4.00,4.00,3.00,0.00
"31517A",2.33,4.33,4.00,6.66,4.33,3.66,4.00,5.00,2.00
"31517B",2.66,3.66,3.33,6.00,3.66,4.66,4.00,6.00,0.00
"31517C",4.66,6.00,2.66,3.33,4.33,3.66,2.00,1.00,5.00
"31517D",3.66,5.66,4.66,6.00,4.00,3.66,4.00,2.00,0.00
"31521",3.33,3.00,3.66,6.66,3.00,4.33,4.00,6.00,0.00
"32102A",4.33,7.00,3.33,4.66,4.66,3.66,2.00,0.00,0.00
"32102B",4.33,7.00,3.33,4.66,4.33,3.66,2.00,4.00,0.00
"32102E",3.00,6.33,4.33,4.33,3.66,3.00,2.00,3.00,4.00
"32102F",5.00,6.00,3.33,4.00,3.00,3.66,2.00,1.00,0.00
"32102J",5.33,7.00,4.00,4.66,3.66,3.66,2.00,1.00,0.00
"32102U",5.00,7.00,4.00,4.00,3.00,4.00,2.00,1.00,0.00
"32105A",4.66,7.00,3.66,4.00,3.00,3.66,2.00,1.00,0.00
"32105B",5.33,7.00,3.33,4.66,3.66,3.33,2.00,1.00,4.00
"32105D",5.33,7.00,3.66,5.00,3.66,3.33,2.00,1.00,4.00
"32105F",4.33,6.33,3.33,4.00,3.00,3.33,2.00,1.00,0.00
"32105G",5.33,6.66,4.00,5.00,4.00,3.33,2.00,1.00,4.00
"32108",5.66,6.66,3.66,4.66,4.00,3.66,2.00,1.00,0.00
"32111",4.00,5.66,3.33,6.33,4.00,3.00,4.00,2.00,0.00
"32113",5.33,6.00,4.00,5.00,4.00,3.33,2.00,1.00,4.00
"32114A",5.00,7.00,3.66,3.33,3.33,4.00,2.00,1.00,0.00
"32114B",5.33,6.66,3.66,3.66,3.66,3.00,2.00,1.00,0.00
"32114C",5.00,6.00,2.33,3.00,3.00,4.00,2.00,1.00,6.00
"32302",5.00,6.00,4.00,4.66,3.00,3.00,2.00,1.00,4.00
"32305",4.66,4.33,4.00,6.66,3.00,3.00,4.00,1.00,0.00
"32308",5.66,4.66,3.33,6.33,2.66,3.00,4.00,1.00,2.00
"32311A",5.33,3.33,4.00,6.33,2.00,2.66,4.00,1.00,0.00
"32311B",4.66,4.00,3.33,6.33,2.00,2.66,4.00,1.00,2.00
"32314",4.00,5.66,3.66,6.66,2.66,2.66,4.00,2.00,0.00
"32317",4.66,3.00,5.00,7.00,3.00,3.00,4.00,3.00,1.00
"32399A",5.33,4.66,3.66,6.00,3.33,3.33,4.00,1.00,2.00
"32399B",4.33,3.33,3.66,6.66,2.33,3.00,4.00,1.00,0.00
"32502",4.00,5.00,3.66,6.66,3.00,3.66,4.00,2.00,0.00
"32505",4.66,4.33,3.00,7.00,2.66,3.66,4.00,1.00,2.00
"32508",5.00,4.33,3.00,6.33,3.00,3.33,4.00,1.00,2.00
"32511",4.00,6.33,4.33,5.33,3.66,3.33,2.00,4.00,0.00
"32514",4.66,3.33,3.00,4.00,6.00,5.00,5.00,6.00,1.00
"32517",4.66,6.33,3.00,3.00,4.00,6.00,2.00,6.00,1.00
"32518",5.00,4.00,2.33,3.66,3.66,6.00,6.00,1.00,0.00
"32521",4.33,6.00,3.00,4.66,5.00,3.66,2.00,5.00,4.00
"32523",5.00,4.66,3.00,5.66,3.33,3.66,4.00,1.00,2.00
"32902",5.00,6.00,3.00,3.66,3.00,3.66,2.00,1.00,0.00
"32905",5.00,4.66,2.66,2.66,3.00,4.00,1.00,2.00,6.00
"32908",4.33,3.66,2.66,6.00,4.00,5.00,4.00,6.00,0.00
"32911",4.00,3.00,2.33,3.00,3.00,6.66,6.00,0.00,0.00
"32913",5.00,4.66,2.66,6.00,3.00,4.00,4.00,1.00,2.00
"32914",5.00,5.66,3.00,3.66,3.00,3.66,2.00,1.00,0.00
"32919",6.00,5.00,2.00,4.00,2.66,3.00,1.00,2.00,4.00
"32921",6.00,4.00,2.00,3.00,3.00,5.00,1.00,6.00,2.00
"32923",5.00,5.66,2.00,4.00,2.66,3.66,2.00,1.00,4.00
"32925",5.33,5.66,2.00,4.00,3.00,3.33,2.00,1.00,4.00
"32926",5.33,5.66,2.00,4.00,3.00,3.66,2.00,1.00,0.00
"32928",6.00,3.66,2.33,4.33,2.66,4.00,1.00,4.00,6.00
"32931",4.00,3.66,3.33,6.33,2.66,3.33,4.00,1.00,0.00
"32996A",2.33,3.00,2.66,5.00,6.00,4.00,5.00,4.00,6.00
"32996B",2.33,3.33,2.66,6.33,5.00,4.00,4.00,5.00,0.00
"32996C",2.33,4.33,2.66,6.33,5.00,3.66,4.00,5.00,2.00
"32999A",4.33,4.66,2.66,6.33,3.00,3.00,4.00,2.00,1.00
"32999B",5.00,4.33,2.33,6.00,2.66,3.66,4.00,1.00,2.00
"32999C",5.00,3.33,2.33,6.00,3.33,3.66,4.00,1.00,0.00
"32999D",5.33,4.00,2.33,4.33,2.66,3.66,1.00,4.00,2.00
"32999E",5.00,4.66,2.66,5.66,2.66,3.66,4.00,1.00,2.00
"34002A",2.33,4.33,6.66,4.00,4.66,2.66,3.00,5.00,2.00
"34002B",2.00,3.66,6.66,3.33,2.66,2.33,3.00,2.00,0.00
"34002C",2.00,3.33,6.66,3.00,3.00,2.33,3.00,0.00,0.00
"34002D",2.33,3.66,6.00,4.66,4.66,3.66,3.00,4.00,5.00
"34002E",2.33,3.33,5.33,3.66,6.33,4.33,5.00,3.00,6.00
"34002F",2.33,2.33,5.66,3.66,6.00,3.66,3.00,5.00,0.00
"34002G",2.33,3.00,6.00,3.66,6.00,3.00,3.00,5.00,0.00
"34002H",2.00,4.33,6.00,4.33,4.00,4.00,3.00,4.00,2.00
"34002J",2.00,3.33,5.00,4.00,3.00,4.00,3.00,4.00,6.00
"34002L",2.00,3.00,6.00,4.00,5.00,3.00,3.00,5.00,4.00
"34002M",2.00,6.00,5.00,3.00,3.00,4.00,2.00,3.00,6.00
"34005",3.33,5.00,6.00,3.00,3.33,3.33,3.00,2.00,0.00
"34008",2.00,3.00,5.00,4.33,6.00,3.00,5.00,3.00,4.00
"34011",2.00,5.33,6.33,3.33,4.33,3.33,3.00,2.00,5.00
"34014",2.66,4.00,6.66,5.00,4.33,3.00,3.00,4.00,0.00
"34017",2.66,3.66,6.00,5.66,5.33,3.00,3.00,4.00,5.00
"34021",2.66,2.00,4.66,6.00,4.33,3.00,4.00,3.00,5.00
"34023A",4.33,2.66,6.66,3.66,4.00,2.66,3.00,1.00,0.00
"34023B",4.66,4.33,6.00,3.00,3.00,2.66,3.00,1.00,2.00
"34026",5.00,3.00,6.00,3.00,3.66,3.00,3.00,1.00,0.00
"34028B",6.33,3.33,4.00,3.00,3.00,3.33,1.00,3.00,0.00
"34028C",6.66,3.66,3.66,2.66,3.00,3.00,1.00,0.00,0.00
"34032",3.66,3.66,6.66,3.33,4.00,2.66,3.00,0.00,0.00
"34035A",4.33,3.33,5.66,3.00,3.33,2.33,3.00,1.00,0.00
"34035B",4.66,3.00,6.66,3.66,3.66,2.33,3.00,1.00,0.00
"34035C",4.00,3.00,6.66,3.33,4.33,3.33,3.00,5.00,0.00
"34035D",4.00,2.66,6.66,4.00,4.33,2.66,3.00,5.00,0.00
"34035E",5.66,3.33,6.66,3.33,3.00,2.33,3.00,1.00,0.00
"34038A",4.33,3.00,6.66,3.66,5.66,2.33,3.00,5.00,0.00
"34038B",5.00,3.66,6.66,2.33,4.66,2.33,3.00,1.00,5.00
"34038C",5.00,3.66,6.66,2.33,3.33,2.66,3.00,1.00,0.00
"34038D",5.00,3.33,6.66,3.00,4.33,2.66,3.00,1.00,5.00
"34038E",3.66,3.00,6.66,3.33,4.66,3.00,3.00,5.00,0.00
"34038F",5.00,2.66,6.66,2.66,4.33,2.66,3.00,1.00,5.00
"34041",4.33,3.33,6.66,3.66,5.33,3.00,3.00,5.00,0.00
"34044",5.66,3.00,6.00,3.00,4.66,2.66,3.00,1.00,5.00
"34047A",2.66,2.66,6.66,4.33,4.33,2.33,3.00,4.00,5.00
"34047B",2.66,3.33,6.66,3.00,2.66,3.33,3.00,0.00,0.00
"34047C",2.33,2.66,6.66,3.66,4.66,2.33,3.00,5.00,0.00
"34047E",2.33,3.00,6.66,3.33,3.66,3.00,3.00,0.00,0.00
"34047F",2.00,2.66,5.33,4.00,4.33,4.66,3.00,6.00,5.00
"34051",3.66,3.33,6.66,3.66,3.66,2.66,3.00,0.00,0.00
"34053A",4.00,2.66,6.66,4.00,3.66,2.33,3.00,4.00,1.00
"34053B",3.66,3.33,6.66,5.00,4.66,3.00,3.00,4.00,5.00
"34056A",2.66,3.00,6.66,4.33,5.00,2.66,3.00,5.00,4.00
"34056B",3.66,2.00,6.00,3.66,3.66,2.66,3.00,0.00,0.00
"34056D",4.33,2.66,6.00,4.00,5.00,3.00,3.00,5.00,1.00
"34056E",6.33,2.00,4.66,4.33,5.00,2.00,1.00,5.00,3.00
"34056F",3.00,2.66,6.00,4.00,5.00,3.33,3.00,5.00,0.00
"34056G",3.66,2.66,6.66,4.33,5.66,3.33,3.00,5.00,0.00
"34056H",3.00,2.33,5.00,4.00,6.33,4.00,5.00,3.00,0.00
"34056J",2.33,2.33,6.33,5.00,6.00,3.33,3.00,5.00,4.00
"34056K",6.00,3.33,5.00,3.66,4.66,3.66,1.00,3.00,5.00
"34058A",5.00,2.00,2.33,4.00,6.00,3.00,5.00,1.00,4.00
"34058B",5.33,4.00,2.33,5.66,4.00,2.33,4.00,1.00,0.00
"34058C",5.00,2.00,3.00,4.00,6.00,2.66,5.00,1.00,4.00
"34058E",6.33,2.33,2.00,3.33,5.33,3.66,1.00,5.00,0.00
"34058F",6.33,2.00,2.33,3.00,5.00,2.00,1.00,5.00,0.00
"34058G",6.33,2.00,2.33,3.33,3.33,2.66,1.00,0.00,0.00
"34058L",5.66,2.00,2.00,3.66,4.66,5.66,5.00,4.00,1.00
"39002",5.00,3.00,2.00,3.00,4.33,6.33,6.00,1.00,5.00
"39005",6.33,5.33,2.00,3.00,2.66,4.33,1.00,2.00,6.00
"39008",6.33,3.33,2.33,2.66,3.66,4.33,1.00,6.00,0.00
"39011",3.33,2.66,3.00,5.33,6.33,4.33,5.00,4.00,6.00
"39014",6.00,3.33,3.00,2.66,3.00,4.00,1.00,6.00,0.00
"39999A",2.33,4.33,5.33,5.00,3.00,4.00,3.00,4.00,2.00
"39999B",2.66,2.66,4.00,4.33,6.66,4.00,5.00,4.00,0.00
"39999C",3.00,4.00,2.33,2.66,3.33,6.33,6.00,2.00,0.00
"39999D",6.33,4.00,4.33,2.33,3.00,3.33,1.00,3.00,2.00
"39999E",6.66,3.66,4.00,2.00,3.66,3.66,1.00,0.00,0.00
"39999G",3.00,5.00,2.00,4.00,3.33,6.00,6.00,2.00,4.00
"41002",2.66,3.33,3.33,4.33,6.66,5.66,5.00,6.00,0.00
"43002",2.33,2.33,2.00,5.33,6.66,4.33,5.00,4.00,6.00
"43008",3.66,2.33,2.66,5.00,6.66,5.00,5.00,4.00,6.00
"43011",4.33,2.66,2.66,4.33,6.33,4.66,5.00,6.00,4.00
"43014A",2.33,3.33,2.33,4.00,6.66,5.33,5.00,6.00,0.00
"43014B",2.33,3.00,2.33,4.33,6.66,5.00,5.00,6.00,4.00
"43017",2.33,3.00,2.66,4.33,6.66,4.66,5.00,6.00,4.00
"43021",2.66,2.66,4.00,5.00,6.33,4.66,5.00,4.00,6.00
"43023A",2.66,2.00,2.66,4.00,6.66,4.66,5.00,6.00,4.00
"43023B",2.33,2.00,3.66,4.00,6.66,4.00,5.00,4.00,6.00
"43099A",2.66,2.00,3.00,4.66,6.66,4.66,5.00,4.00,6.00
"43099B",2.00,2.66,3.33,5.33,6.66,4.33,5.00,4.00,6.00
"49002",4.66,4.33,2.66,3.66,6.33,3.66,5.00,1.00,2.00
"49005A",5.33,2.00,2.00,4.33,6.33,4.00,5.00,1.00,4.00
"49005B",4.66,3.66,2.00,4.66,6.33,4.00,5.00,4.00,1.00
"49005C",4.66,3.66,2.00,4.00,6.33,3.66,5.00,1.00,0.00
"49005D",4.66,3.00,2.00,4.00,6.33,3.66,5.00,1.00,0.00
"49005F",4.33,3.66,2.00,4.66,6.33,4.00,5.00,4.00,1.00
"49005G",5.00,3.33,2.00,4.66,6.33,4.00,5.00,1.00,4.00
"49008",4.00,2.66,2.33,4.33,6.33,4.00,5.00,4.00,0.00
"49011",3.66,2.33,2.66,4.33,6.33,3.33,5.00,4.00,0.00
"49014",5.33,2.00,2.00,4.00,6.33,4.33,5.00,1.00,6.00
"49017",4.00,2.00,2.00,3.33,5.00,6.00,6.00,5.00,1.00
"49021",6.00,2.00,2.00,3.00,4.33,4.66,1.00,6.00,5.00
"49023A",4.00,2.00,2.00,3.00,4.33,6.00,6.00,5.00,1.00
"49023B",4.33,2.00,1.66,3.00,4.33,6.66,6.00,1.00,5.00
"49026",2.66,2.00,2.00,4.33,6.33,5.33,5.00,6.00,4.00
"49032A",4.33,2.00,2.66,4.33,6.33,3.33,5.00,4.00,1.00
"49032B",3.00,2.00,6.00,4.00,5.00,2.66,3.00,5.00,4.00
"49999A",3.33,2.66,2.33,4.33,6.33,5.33,5.00,6.00,4.00
"49999B",4.00,2.00,2.66,3.00,5.00,6.00,6.00,5.00,1.00
"49999C",2.66,2.00,3.00,5.33,6.33,4.33,5.00,4.00,6.00
"51002A",3.00,2.33,2.66,4.66,6.66,4.66,5.00,4.00,6.00
"51002B",3.00,2.33,2.33,4.00,6.33,5.00,5.00,6.00,4.00
"53102",3.66,2.33,1.66,3.66,4.66,6.66,6.00,5.00,0.00
"53105",2.66,2.00,1.66,4.33,6.00,6.00,6.00,5.00,4.00
"53108",3.00,2.00,1.66,2.66,4.00,6.66,6.00,5.00,0.00
"53114",3.00,2.66,2.00,3.00,4.66,6.33,6.00,5.00,0.00
"53117",3.00,3.00,2.00,3.33,5.33,6.33,6.00,5.00,0.00
"53121",2.66,2.66,2.00,3.66,5.00,6.66,6.00,5.00,0.00
"53123",2.33,3.00,2.00,4.66,5.00,6.33,6.00,5.00,4.00
"53126",2.33,2.33,2.00,3.66,4.00,6.66,6.00,5.00,4.00
"53128",2.33,2.33,1.66,3.00,4.33,6.66,6.00,5.00,0.00
"53302",2.66,4.66,2.00,4.00,6.66,4.00,5.00,2.00,0.00
"53305",5.33,2.66,2.33,3.66,4.33,6.33,6.00,1.00,5.00
"53311",3.00,3.00,1.66,3.33,4.33,6.66,6.00,5.00,0.00
"53314",2.33,3.00,1.66,3.33,4.00,6.66,6.00,5.00,0.00
"53502",2.33,2.33,2.00,5.66,4.33,5.33,4.00,6.00,5.00
"53505",2.33,3.00,1.66,3.33,4.00,6.66,6.00,5.00,0.00
"53508",2.66,2.66,1.66,3.33,5.00,6.33,6.00,5.00,0.00
"53702",2.33,3.00,2.00,3.66,4.33,6.33,6.00,5.00,0.00
"53705",2.66,3.33,2.00,3.66,4.33,6.66,6.00,5.00,0.00
"53708",2.33,2.66,2.00,3.00,4.33,6.66,6.00,5.00,0.00
"53802",2.66,2.00,2.66,5.00,4.66,5.66,6.00,4.00,5.00
"53805",3.33,2.00,2.00,4.00,4.66,6.33,6.00,5.00,4.00
"53808",2.66,2.00,2.00,4.33,5.33,6.00,6.00,5.00,4.00
"53902",4.33,3.33,2.66,3.66,3.66,6.00,6.00,1.00,0.00
"53905",3.66,2.66,3.00,6.33,2.66,5.33,4.00,6.00,0.00
"53908",2.66,2.00,2.66,3.00,3.66,6.66,6.00,5.00,0.00
"53911",2.33,3.33,3.00,3.00,3.00,6.66,6.00,0.00,0.00
"53914",2.33,2.33,2.00,3.00,4.33,6.66,6.00,5.00,0.00
"55102",2.33,3.66,2.33,3.33,5.00,6.33,6.00,5.00,0.00
"55105",3.00,3.66,2.00,3.66,4.00,6.66,6.00,5.00,0.00
"55108",3.00,2.00,2.33,4.00,4.33,6.66,6.00,5.00,4.00
"55302A",4.00,2.00,1.66,2.66,3.66,6.66,6.00,1.00,5.00
"55302B",3.33,2.00,1.66,2.66,3.33,6.66,6.00,0.00,0.00
"55305",2.33,2.00,2.00,5.00,5.33,6.00,6.00,5.00,4.00
"55307",3.33,2.00,1.66,2.66,3.00,6.66,6.00,1.00,0.00
"55314",2.33,2.66,2.00,4.33,5.33,6.66,6.00,5.00,4.00
"55317",2.66,2.66,1.66,3.00,4.00,6.33,6.00,5.00,0.00
"55321",3.00,2.00,1.66,2.66,3.33,6.66,6.00,5.00,0.00
"55323",2.66,2.00,2.00,3.33,4.66,6.33,6.00,5.00,0.00
"55326",3.00,2.33,1.66,2.33,3.66,6.66,6.00,5.00,0.00
"55328A",3.00,3.33,2.00,2.00,3.66,6.66,6.00,0.00,0.00
"55328B",3.00,3.33,2.00,2.66,2.33,6.66,6.00,0.00,0.00
"55332",2.33,2.66,2.00,4.66,4.33,6.00,6.00,4.00,5.00
"55335",2.66,2.66,2.00,4.33,4.66,6.00,6.00,5.00,4.00
"55338A",2.66,3.00,2.00,2.33,3.66,6.66,6.00,5.00,0.00
"55338B",2.33,3.33,2.00,2.33,4.33,6.66,6.00,5.00,0.00
"55341",3.33,2.66,1.66,2.00,4.00,6.66,6.00,5.00,0.00
"55344",3.33,2.66,1.66,2.00,4.00,6.66,6.00,5.00,0.00
"55347",3.33,2.00,1.66,2.66,3.33,6.66,6.00,0.00,0.00
"56002",4.66,2.00,1.66,2.00,3.00,6.66,6.00,1.00,0.00
"56005",4.33,2.00,2.00,2.33,3.33,6.33,6.00,1.00,0.00
"56008",6.33,2.33,1.66,2.00,2.66,5.66,1.00,6.00,0.00
"56011",5.66,3.00,1.66,2.33,3.00,5.66,6.00,1.00,0.00
"56014",6.33,3.00,1.66,1.66,2.33,5.33,1.00,6.00,0.00
"56017",5.00,2.33,1.66,1.66,2.66,6.66,6.00,1.00,0.00
"56021",5.66,2.33,2.66,2.33,3.00,5.66,6.00,1.00,0.00
"57102",4.66,2.00,1.66,4.00,3.66,5.66,6.00,1.00,4.00
"57105",4.33,2.00,1.66,4.00,3.66,6.00,6.00,1.00,4.00
"57108",4.33,2.00,1.66,4.00,3.66,5.66,6.00,1.00,4.00
"57111",5.33,2.33,1.66,2.66,3.00,5.66,6.00,1.00,0.00
"57302",4.00,2.66,1.66,2.33,2.66,6.00,6.00,1.00,0.00
"57305",5.33,2.00,2.00,3.33,2.66,5.66,6.00,1.00,0.00
"57308",5.33,2.00,1.66,2.66,3.66,6.33,6.00,1.00,0.00
"57311A",6.00,2.00,1.66,3.00,3.33,5.00,1.00,6.00,0.00
"58002",3.66,2.00,2.00,5.66,2.66,5.33,4.00,6.00,1.00
"58005",4.66,2.66,1.66,3.00,3.33,6.00,6.00,1.00,0.00
"58008",3.33,2.66,1.66,3.00,5.00,6.33,6.00,5.00,0.00
"58011",4.33,2.00,1.66,2.66,3.66,6.33,6.00,1.00,5.00
"58014",5.66,2.33,1.66,2.33,3.66,6.33,6.00,1.00,0.00
"58017",4.33,2.00,1.66,2.33,3.00,6.33,6.00,1.00,0.00
"58021",4.66,2.00,1.66,2.33,3.33,6.00,6.00,1.00,0.00
"58023",5.00,2.00,1.66,2.33,3.33,6.33,6.00,1.00,0.00
"58026",3.66,2.33,1.66,2.33,4.00,6.66,6.00,5.00,1.00
"58028",4.66,2.33,1.66,2.33,3.33,6.33,6.00,1.00,0.00
"58099A",4.66,3.66,2.00,2.33,2.66,6.00,6.00,1.00,2.00
"58099B",4.00,2.66,1.66,2.33,3.33,6.33,6.00,1.00,0.00
"61002A",6.00,3.00,2.00,4.00,5.00,2.66,1.00,5.00,4.00
"61002B",6.66,3.00,2.00,4.00,4.66,3.00,1.00,5.00,4.00
"61005",4.00,3.00,2.00,5.00,6.00,3.33,5.00,4.00,1.00
"61008",4.66,2.00,2.00,3.33,6.00,5.00,5.00,6.00,1.00
"61099A",5.00,2.00,3.66,3.33,5.66,3.00,5.00,1.00,0.00
"61099B",4.33,2.00,2.66,3.00,5.66,3.66,5.00,1.00,6.00
"61099C",4.00,2.00,2.66,4.00,6.00,4.00,5.00,6.00,4.00
"61099D",5.33,2.00,2.00,3.66,5.66,4.66,5.00,1.00,6.00
"62031",5.66,2.00,2.00,5.00,3.33,3.66,1.00,4.00,0.00
"62041",3.33,2.00,4.00,6.33,2.33,2.66,4.00,3.00,0.00
"62061",4.66,2.33,3.00,6.66,3.66,3.33,4.00,1.00,0.00
"63002A",5.00,3.00,2.00,4.00,3.33,6.00,6.00,1.00,4.00
"63002B",5.00,5.00,2.66,3.33,4.66,5.00,2.00,1.00,6.00
"63005",6.66,4.00,2.00,2.33,4.00,4.00,1.00,6.00,2.00
"63008A",6.66,3.00,2.00,4.66,3.66,3.00,1.00,4.00,0.00
"63008B",6.66,2.33,2.00,4.66,3.00,2.66,1.00,4.00,0.00
"63011A",3.66,4.00,2.33,5.00,6.00,3.33,5.00,4.00,0.00
"63011B",5.00,3.33,2.00,4.00,3.66,6.00,6.00,1.00,0.00
"63014A",5.00,2.66,2.00,5.00,4.33,4.00,4.00,1.00,5.00
"63014B",6.00,4.00,2.00,3.66,4.33,3.66,1.00,5.00,0.00
"63017",6.00,2.00,2.00,5.00,3.66,3.66,1.00,4.00,0.00
"63021",4.66,2.00,1.66,3.33,3.66,6.00,6.00,1.00,5.00
"63023",3.33,2.00,2.00,6.00,5.00,4.00,4.00,5.00,6.00
"63026",4.00,2.66,2.00,6.00,4.66,3.33,4.00,5.00,1.00
"63028A",3.00,5.00,2.00,4.00,6.00,3.66,5.00,2.00,0.00
"63028B",3.33,3.66,2.00,5.33,5.33,4.33,5.00,4.00,6.00
"63032",4.66,2.66,2.00,5.00,5.00,4.00,4.00,5.00,1.00
"63035",4.33,3.33,2.00,5.33,6.33,3.66,5.00,4.00,1.00
"63038",4.33,2.66,2.00,5.33,6.33,3.33,5.00,4.00,1.00
"63041",6.00,5.00,2.00,4.00,3.66,2.66,1.00,2.00,4.00
"63044",4.66,2.00,2.00,6.33,2.66,4.00,4.00,1.00,6.00
