"53314",3.20,4.20,3.40,2.80,3.40,2.40,2.20,2.40,1.60,1.80,1.80,1.20,1.80,2.40,2.00,2.00,2.20,1.60,3.40,4.60,3.40,3.40,4.20,3.40,2.80,3.20,2.40,2.40,3.00,2.00,1.00,1.40,1.00,2.00,2.80,2.40,1.00,1.20,0.80,1.60,1.60,1.20,2.00,2.40,2.00,2.00,1.60,1.20,2.40,2.00,1.80,2.20,1.80,1.00,2.60,3.00,1.80,1.00,1.00,0.00,1.00,1.00,0.00,2.80,2.60,2.00,1.20,1.00,0.80,1.20,1.00,0.60,3.00,3.60,2.60,2.00,2.80,2.00,2.40,3.60,3.80,2.40,3.40,2.80,2.20,2.40,2.40,2.00,2.60,2.20,1.20,1.20,1.00,1.40,1.60,1.20,1.80,2.40,1.40,1.80,2.00,1.60,1.20,1.40,0.80,1.20,1.40,1.00,1.00,1.00,0.00,1.20,1.20,0.60,1.60,2.40,1.80,2.80,3.20,2.20,1.00,1.00,0.00,1.20,1.80,1.20
"53502",3.20,4.20,4.20,3.40,3.80,3.80,3.00,3.40,3.20,1.60,2.00,1.60,2.60,3.20,2.60,3.00,3.80,3.20,3.00,3.40,3.40,3.40,4.20,3.80,3.40,4.20,3.80,3.20,4.00,3.60,1.60,1.80,2.60,2.60,3.00,3.00,2.40,2.80,2.60,2.00,2.20,2.00,2.80,3.20,3.40,2.00,2.20,2.00,1.80,1.60,1.80,1.40,1.20,1.20,2.40,2.40,1.40,1.60,1.60,1.60,1.00,1.00,0.00,2.80,3.20,2.40,1.00,1.00,0.60,1.00,1.00,0.60,3.40,4.20,3.00,2.80,4.00,3.00,2.40,3.20,3.60,3.40,4.00,4.00,3.20,3.40,3.80,3.20,4.20,4.00,1.80,2.00,2.40,1.80,2.00,2.20,3.20,3.20,3.20,1.80,2.00,1.60,1.20,1.20,1.40,2.60,3.40,2.20,1.00,1.00,0.60,2.00,2.00,1.60,2.20,2.40,2.40,3.00,3.40,3.00,1.00,1.00,0.20,3.00,3.80,3.00
"53505",3.80,4.80,4.40,2.80,3.60,2.40,2.20,2.60,2.00,2.40,2.80,2.00,2.20,2.60,1.80,2.60,3.20,3.00,3.20,3.80,2.60,3.40,4.20,3.40,2.80,3.60,3.00,2.60,3.20,2.60,1.60,1.80,1.60,1.80,2.00,1.80,1.80,2.20,1.20,1.80,2.00,1.40,2.40,2.60,3.00,1.80,1.80,1.60,2.20,2.40,1.80,1.40,1.20,0.80,2.40,3.00,1.80,1.00,1.00,0.40,1.00,1.00,0.00,2.60,2.80,2.20,1.00,1.00,0.60,1.00,1.00,0.60,3.20,4.00,3.00,2.20,2.60,1.80,2.60,3.60,4.00,3.20,4.40,3.40,2.60,2.80,3.00,1.60,2.00,1.60,1.20,1.40,1.20,1.40,1.80,1.40,2.00,1.80,1.40,1.40,1.60,1.00,1.00,1.00,0.60,1.00,1.00,0.80,1.00,1.00,0.00,1.20,1.20,0.80,2.20,2.80,2.00,2.60,3.00,2.40,1.00,1.00,0.40,1.20,1.60,0.60
"53508",3.00,4.00,3.20,2.40,2.80,1.80,1.80,2.20,1.60,1.40,1.40,1.00,1.40,1.60,1.60,1.80,2.40,2.40,2.40,2.80,2.20,2.80,2.80,2.20,2.20,2.60,2.20,2.20,2.60,2.40,1.60,2.20,2.20,1.80,2.00,2.00,2.20,3.00,1.80,2.20,2.80,2.00,2.40,3.00,2.60,2.00,2.00,1.80,2.00,2.20,2.00,1.60,1.60,1.40,1.80,2.40,1.40,2.20,2.80,1.80,1.00,1.00,0.00,2.40,2.40,2.20,1.00,1.00,0.40,1.00,1.00,0.20,2.80,3.40,2.40,1.80,2.20,1.40,2.60,3.20,2.80,3.00,4.00,3.40,2.40,2.80,3.40,2.00,2.20,1.80,3.00,3.60,4.00,2.80,3.60,4.40,3.20,3.60,4.00,1.60,1.80,1.40,1.20,1.20,0.60,1.20,1.20,0.80,1.00,1.00,0.00,1.40,1.20,0.80,2.00,2.20,1.80,2.60,2.60,2.20,1.00,1.00,0.00,2.20,2.80,1.60
"53702",3.00,3.50,3.16,2.00,2.66,2.00,2.33,2.83,2.83,1.00,1.00,0.50,1.50,2.00,1.66,1.83,2.66,2.00,2.50,3.00,3.00,2.33,2.83,2.50,1.50,1.83,1.33,1.33,1.66,1.16,1.00,1.00,0.50,2.00,2.50,2.16,1.16,1.16,1.00,2.16,2.66,2.33,2.16,2.66,3.00,2.00,1.66,1.66,3.00,3.66,3.50,2.00,2.33,1.66,1.50,2.00,1.66,1.00,1.00,0.16,1.00,1.00,0.00,2.16,2.83,2.00,1.16,1.00,0.33,1.16,1.16,0.83,2.83,4.33,4.16,2.50,2.66,2.33,2.83,3.16,3.00,3.16,3.33,3.33,2.00,2.16,2.50,2.00,2.16,2.33,1.16,1.16,0.50,1.50,1.66,1.50,2.66,3.16,2.83,2.33,2.66,2.16,1.00,1.00,0.16,1.50,1.66,1.00,1.00,1.00,0.16,1.16,1.16,0.50,1.16,1.16,0.50,3.16,4.00,2.83,1.00,1.00,0.16,1.66,2.16,1.33
"53705",3.00,3.66,3.16,2.16,2.33,2.33,2.50,3.33,2.66,1.16,1.16,0.50,1.50,1.50,1.00,2.16,2.33,1.66,2.50,2.66,1.83,3.00,4.00,3.00,2.33,2.66,1.83,1.83,2.00,1.33,1.50,1.50,1.16,2.00,2.50,1.33,1.33,1.33,0.83,2.33,2.83,2.00,2.33,2.66,2.16,2.00,2.00,1.50,2.66,2.83,2.16,1.16,1.16,0.50,2.16,2.33,1.50,1.00,1.00,0.00,1.00,1.00,0.16,1.83,2.00,1.33,1.00,1.00,0.00,1.00,1.00,0.16,3.33,5.00,3.50,2.50,3.00,2.16,2.83,3.50,3.83,2.83,3.83,3.66,2.66,2.83,3.00,1.66,1.66,1.33,1.16,1.16,0.50,1.66,1.66,1.16,2.66,3.00,2.00,1.66,1.83,1.16,1.00,1.00,0.33,1.00,1.00,0.50,1.00,1.00,0.00,1.00,1.00,0.50,1.50,1.83,1.33,2.66,3.50,3.00,1.00,1.00,0.00,1.83,2.00,1.66
"53708",3.16,4.33,3.00,2.66,3.16,1.83,1.66,1.66,1.16,1.00,1.00,0.16,1.50,2.00,0.83,1.83,2.00,1.16,3.33,4.33,2.16,2.66,3.16,1.50,2.50,2.83,1.33,1.66,1.66,0.83,1.33,1.33,0.33,1.33,1.66,0.66,1.00,1.00,0.00,1.33,1.33,0.50,1.50,1.50,0.66,1.83,1.50,1.00,2.33,2.33,1.66,1.33,1.33,0.50,1.50,1.50,0.66,1.16,1.16,0.33,1.00,1.00,0.00,1.50,1.50,0.66,1.00,1.00,0.16,1.00,1.00,0.33,3.33,4.00,2.16,2.00,2.33,1.33,2.16,2.33,2.33,3.00,3.33,3.16,2.50,2.66,2.50,1.66,1.83,1.66,1.33,1.33,0.33,2.00,2.16,1.50,3.66,4.16,3.33,1.50,1.50,0.33,1.00,1.00,0.16,1.33,1.33,0.33,1.00,1.00,0.16,1.00,1.00,0.33,1.33,1.33,0.33,2.33,2.50,1.33,1.00,1.00,0.00,1.50,1.50,0.83
"53802",3.83,4.66,3.50,2.83,3.50,3.33,2.50,2.83,1.50,1.00,1.00,0.33,3.00,3.66,2.00,2.83,3.16,2.33,2.83,3.16,2.33,3.50,3.83,2.66,2.83,3.00,1.83,3.33,3.83,2.33,2.50,3.00,2.33,2.83,3.33,2.33,2.16,2.50,1.33,3.50,4.16,3.33,2.83,3.33,3.16,1.66,1.33,1.16,2.16,2.16,1.50,1.83,2.00,1.00,2.50,3.00,2.00,1.00,1.00,0.00,1.00,1.00,0.00,2.16,2.50,1.50,1.16,1.16,0.16,1.00,1.00,0.16,2.83,3.66,2.00,3.00,3.83,2.66,2.66,3.33,2.33,3.50,4.66,3.66,3.33,4.33,3.83,3.50,4.33,4.00,2.83,3.33,2.83,2.33,3.16,2.33,3.83,4.66,3.66,1.83,2.33,1.83,1.00,1.00,0.16,1.83,1.83,1.00,1.00,1.33,0.33,1.66,2.16,1.33,2.83,3.50,2.16,3.16,3.66,2.33,1.00,1.00,0.33,1.83,2.16,1.66
"53805",3.50,4.33,3.50,3.33,4.00,2.50,2.66,3.33,2.50,1.50,1.66,1.16,2.50,3.16,2.33,2.16,2.16,1.83,2.50,2.83,2.16,3.33,4.00,2.50,3.00,3.33,2.16,3.16,4.00,2.33,2.33,3.00,1.83,3.16,3.83,2.66,1.50,1.83,1.16,3.50,4.16,3.00,2.16,1.83,1.83,2.50,2.50,2.33,3.00,3.50,3.00,1.83,2.16,1.50,3.33,4.33,2.00,1.00,1.00,0.00,1.00,1.00,0.00,2.16,2.16,1.66,1.16,1.16,0.33,1.50,1.66,1.00,3.16,4.16,2.33,3.00,3.66,2.16,3.00,3.33,2.83,3.66,4.50,3.50,3.50,4.50,3.50,3.50,4.66,4.00,2.33,2.83,3.16,2.33,2.66,2.00,3.50,4.16,3.66,1.83,1.83,1.33,1.16,1.16,0.66,1.33,1.16,1.00,1.00,1.00,0.16,1.16,1.16,0.66,2.83,3.50,2.50,2.66,3.16,1.83,1.00,1.00,0.00,2.33,2.83,1.66
"53808",2.66,2.83,2.33,2.50,2.83,2.83,2.00,2.16,1.66,1.16,1.16,0.83,1.66,2.00,1.66,1.50,1.66,1.33,1.83,2.33,1.83,2.66,3.00,2.16,1.50,1.50,1.16,2.00,2.50,1.83,1.66,1.66,1.33,1.83,2.66,1.66,1.16,1.16,0.33,1.66,2.00,1.33,2.00,2.33,1.50,1.66,1.66,1.16,2.50,2.33,2.33,2.00,2.16,1.33,2.50,2.66,2.16,1.00,1.00,0.00,1.00,1.00,0.00,1.83,1.83,1.16,1.00,1.00,0.00,1.33,1.33,0.66,3.00,3.16,2.33,2.00,2.33,2.16,2.50,3.16,2.16,3.33,4.16,3.00,2.66,2.66,3.16,3.33,4.16,3.16,1.66,2.00,1.83,1.83,2.00,1.83,3.00,3.83,3.00,2.00,2.33,1.66,1.16,1.16,0.33,1.33,1.33,0.83,1.16,1.16,0.83,1.16,1.16,0.50,1.50,1.66,1.00,2.66,2.83,1.66,1.00,1.00,0.16,1.50,2.00,1.16
"53902",3.00,3.40,2.40,2.60,3.00,2.00,2.20,2.40,1.80,2.60,3.20,1.80,1.60,2.00,1.60,1.80,1.80,1.20,2.20,2.60,1.80,3.00,3.60,2.20,2.20,2.80,2.00,1.80,1.80,1.40,1.40,1.60,1.40,2.00,2.40,3.00,1.00,1.20,1.00,1.60,1.80,1.40,2.00,2.20,1.80,3.00,3.20,2.80,3.20,4.00,3.80,2.20,2.40,1.80,2.40,3.40,2.00,2.40,3.60,2.00,1.20,1.20,0.60,2.20,2.60,1.80,1.20,1.40,1.20,1.40,1.80,1.20,3.00,3.80,2.40,2.00,2.60,1.80,2.00,2.20,2.00,3.40,4.20,3.20,2.40,2.40,3.00,3.00,3.80,2.80,1.20,1.20,1.20,1.40,1.40,1.20,3.40,3.80,3.20,1.20,1.40,1.20,1.20,1.20,0.40,1.80,2.00,1.60,1.00,1.00,0.00,1.40,1.60,1.60,2.20,2.40,1.80,2.60,3.40,2.40,1.00,1.00,0.00,2.40,3.00,2.20
"53905",3.33,4.00,4.16,2.66,3.16,3.16,2.66,3.16,2.33,2.16,2.00,1.33,2.00,2.16,2.16,2.66,3.00,2.33,2.83,4.16,2.66,2.83,3.33,2.50,2.66,3.33,2.50,2.50,2.83,2.50,2.66,3.16,2.83,2.16,2.66,2.50,1.66,2.00,1.50,2.00,2.00,1.66,2.33,2.66,2.16,2.66,2.66,2.66,2.50,3.16,2.83,2.16,2.33,1.50,2.50,3.33,2.16,1.00,1.00,0.16,1.33,1.33,0.33,2.83,3.33,2.00,1.16,1.16,0.66,1.33,1.33,1.00,3.16,4.00,3.00,3.16,4.33,3.00,3.00,3.33,3.16,2.33,3.00,2.83,3.50,4.16,4.33,3.16,3.83,3.50,1.83,2.00,1.33,2.50,3.33,3.50,2.00,2.16,1.66,2.33,2.83,1.83,1.83,1.83,1.66,2.83,3.83,3.33,1.83,2.00,1.50,2.00,2.33,2.00,1.83,2.16,2.00,3.00,3.66,2.33,1.00,1.00,0.16,2.50,2.66,2.33
"53908",3.33,4.00,2.50,2.66,3.83,2.00,2.83,3.83,2.00,1.50,1.83,0.83,2.00,2.16,1.33,1.83,2.00,0.83,3.33,4.16,2.00,3.00,4.00,2.00,2.33,2.50,1.33,2.16,2.83,1.66,2.00,2.50,1.83,1.83,2.50,1.66,1.33,1.33,0.33,1.50,1.50,0.50,2.33,2.50,2.16,1.66,1.66,1.33,2.83,3.50,2.33,2.00,2.33,1.16,2.00,2.00,1.66,1.00,1.00,0.33,2.66,3.50,1.83,2.66,3.16,2.16,1.00,1.16,0.50,1.00,1.00,0.66,3.16,4.33,2.16,1.50,1.50,0.83,2.83,3.66,2.50,2.66,3.83,3.00,2.00,2.00,1.66,1.16,1.50,0.66,1.66,1.66,1.50,1.66,1.66,1.16,2.16,2.83,2.00,1.33,1.66,0.50,1.16,1.33,0.33,1.00,1.00,0.50,1.00,1.16,0.33,1.00,1.16,0.50,1.50,1.50,0.83,2.66,3.00,2.00,1.00,1.00,0.33,2.00,2.50,1.33
"53911",2.83,3.33,1.83,3.16,3.66,2.33,2.50,2.66,1.33,2.33,2.66,1.33,1.50,1.66,1.00,2.33,2.66,2.00,4.00,5.00,2.33,2.66,3.16,1.83,2.16,2.33,1.16,2.00,2.16,1.00,1.00,1.00,0.33,1.16,2.00,1.33,1.50,1.66,0.50,1.00,1.00,0.16,1.83,1.83,1.00,1.16,1.00,0.66,2.16,2.66,1.50,1.00,1.16,0.33,2.16,2.33,1.33,1.00,1.16,0.33,1.66,2.00,0.83,2.50,2.33,1.16,1.00,1.16,0.16,1.00,1.00,0.33,2.50,3.16,1.33,1.33,1.33,0.50,2.16,2.33,1.66,1.33,1.50,1.00,1.83,1.50,1.16,1.33,1.33,0.50,1.33,1.50,0.50,1.16,1.16,0.33,1.00,1.00,0.16,1.16,1.16,0.50,1.00,1.00,0.33,1.16,1.16,0.50,1.00,1.16,0.33,1.33,1.50,1.00,1.83,2.33,1.33,1.50,1.66,0.83,1.00,1.00,0.16,1.00,1.00,0.16
"53914",3.00,3.66,3.33,2.66,3.00,2.66,2.33,2.66,2.16,1.00,1.16,0.33,1.66,1.83,1.00,1.66,1.66,1.50,2.66,3.16,2.50,3.00,4.00,3.00,2.50,2.66,2.16,2.16,2.16,1.50,1.50,1.66,1.16,2.33,2.83,2.16,1.00,1.16,0.16,1.83,2.33,1.33,2.83,3.00,2.83,2.33,2.16,1.66,2.50,2.66,2.66,1.66,1.83,0.83,2.50,2.50,2.16,1.00,1.00,0.00,1.00,1.00,0.00,2.00,2.33,1.50,1.00,1.00,0.16,1.16,1.16,0.16,3.50,4.16,3.00,1.83,1.83,1.00,2.83,3.00,3.16,2.50,3.00,2.83,2.66,3.00,3.00,1.50,1.50,1.00,1.33,1.16,0.66,1.33,1.66,0.83,1.83,1.83,1.16,1.33,1.50,1.00,1.16,1.16,0.66,1.00,1.16,0.50,1.00,1.00,0.33,1.16,1.00,0.50,1.50,1.66,1.33,2.66,3.50,2.66,1.16,1.16,0.33,2.16,2.50,2.00
"55102",3.83,4.50,4.50,3.16,3.83,4.00,2.50,2.66,2.16,1.33,1.50,1.00,1.83,2.00,1.33,2.83,3.66,3.00,3.00,3.66,2.83,3.00,3.66,2.50,2.33,3.00,2.00,2.33,2.66,2.16,1.83,2.00,1.16,3.16,3.50,3.33,1.33,1.33,0.50,3.16,3.66,2.33,3.00,3.50,2.83,2.00,1.50,1.50,2.66,3.33,2.16,2.00,2.33,1.50,3.16,3.16,2.16,1.16,1.33,0.66,1.00,1.16,0.33,2.33,2.50,1.66,1.00,1.16,0.33,1.50,1.66,0.83,3.16,4.00,3.00,1.83,2.16,1.66,3.66,4.83,5.00,3.33,4.16,3.16,2.83,3.16,3.33,1.66,2.00,1.50,1.16,1.16,0.50,2.00,2.16,1.83,2.00,2.33,1.66,1.83,2.16,1.66,1.16,1.16,0.66,1.33,1.50,0.50,1.16,1.16,0.33,1.16,1.16,0.50,1.50,1.83,1.00,2.83,3.83,2.83,1.00,1.00,0.33,1.00,1.00,0.33
"55105",2.66,2.83,2.33,2.16,2.33,2.16,1.33,1.66,1.50,1.50,1.33,1.33,1.50,1.83,1.16,1.66,2.00,1.16,2.33,2.83,2.50,3.00,4.16,2.33,1.83,2.00,1.50,1.83,1.83,1.33,1.33,1.16,1.16,1.66,2.00,1.66,1.00,1.00,0.50,2.83,3.16,2.00,2.16,2.66,2.00,1.83,1.66,1.50,3.00,3.16,2.66,1.83,2.33,1.83,2.83,3.50,2.00,1.00,1.00,0.00,1.00,1.00,0.00,1.83,2.16,1.33,1.16,1.00,0.33,1.33,1.33,1.00,3.00,4.33,2.83,1.33,1.66,1.50,3.00,3.50,2.50,3.16,3.33,2.83,2.66,2.50,3.00,2.50,2.66,2.33,1.00,1.00,0.16,1.16,1.16,1.00,1.83,2.33,2.33,1.50,2.16,1.33,1.16,1.16,0.33,1.16,1.16,0.33,1.00,1.00,0.16,1.00,1.00,0.16,1.16,1.16,0.50,3.33,4.16,2.83,1.00,1.00,0.33,1.66,2.00,1.33
"55108",2.83,4.00,3.16,2.83,3.16,2.33,2.33,2.33,1.66,1.50,1.66,1.16,1.66,1.83,1.16,2.16,2.50,1.83,3.00,3.83,2.16,3.33,4.16,2.50,2.33,2.83,2.16,2.66,3.16,2.33,2.00,2.50,2.00,2.00,2.33,2.00,1.83,1.83,1.16,2.66,3.50,3.00,2.66,3.16,2.50,2.00,2.00,1.66,3.00,3.50,2.83,2.00,2.33,1.50,3.00,4.33,2.50,1.00,1.00,0.00,1.00,1.00,0.00,2.66,3.00,1.66,1.16,1.33,0.66,1.50,1.66,0.83,3.16,4.00,2.83,2.33,2.50,1.66,3.33,4.50,3.50,3.16,4.50,2.83,3.00,4.16,3.66,2.33,3.16,2.16,1.16,1.33,1.00,2.00,2.66,2.00,3.00,4.00,2.16,1.83,2.33,1.83,1.00,1.16,0.33,1.16,1.33,0.66,1.33,1.50,0.66,1.33,1.50,0.83,1.50,1.83,1.50,3.33,4.00,3.00,1.00,1.00,0.33,2.50,3.16,2.50
"55302A",3.40,4.20,2.40,3.00,3.20,2.00,2.20,2.40,1.40,1.40,1.60,0.60,2.20,2.20,1.40,1.60,2.00,1.00,2.80,3.40,1.80,3.00,3.80,2.20,2.00,2.20,1.40,1.80,1.80,1.40,2.00,2.60,2.20,2.00,2.80,2.20,1.00,1.20,0.40,1.20,1.40,0.60,1.80,2.20,1.80,1.80,2.00,1.20,3.40,4.20,3.60,3.20,3.40,2.00,2.80,3.60,2.00,1.00,1.00,0.00,1.00,1.00,0.00,1.40,1.60,0.60,1.20,1.20,0.40,1.20,1.40,0.40,3.60,4.60,3.40,2.20,3.00,2.00,2.40,3.00,2.60,1.20,1.60,1.40,1.80,1.80,1.60,1.40,1.60,0.60,1.00,1.00,0.40,1.00,1.20,0.20,1.00,1.00,0.00,1.20,1.20,0.80,1.00,1.20,0.20,1.00,1.00,0.40,1.20,1.40,0.60,1.20,1.20,0.60,1.20,1.40,0.60,2.00,2.00,1.40,1.00,1.00,0.00,1.20,1.40,0.60
"55302B",3.20,3.80,2.20,2.60,2.80,2.40,2.20,2.20,1.60,1.20,1.20,0.60,1.60,2.00,1.00,1.60,2.00,1.20,2.20,3.00,1.40,2.80,3.60,2.00,2.00,2.40,1.60,1.40,1.40,1.00,1.60,1.80,1.60,1.60,2.00,2.00,1.00,1.20,0.20,1.00,1.20,0.20,1.80,2.00,1.40,1.80,2.20,1.00,3.20,4.20,3.40,1.20,1.40,0.60,3.40,4.20,2.20,1.00,1.00,0.00,1.00,1.00,0.00,1.40,1.40,0.40,1.00,1.20,0.20,1.00,1.20,0.20,3.40,4.40,2.80,2.00,2.20,1.40,2.20,3.00,2.20,1.80,1.80,1.60,1.60,1.60,1.20,1.20,1.40,0.80,1.00,1.20,0.20,1.00,1.20,0.20,1.00,1.00,0.00,1.20,1.40,0.80,1.20,1.20,0.20,1.00,1.20,0.60,1.00,1.00,0.00,1.00,1.20,0.20,1.00,1.20,0.40,1.80,2.00,0.80,1.00,1.00,0.00,1.20,1.60,0.80
"55305",3.16,4.00,2.75,2.41,3.08,2.16,2.33,2.66,1.83,1.33,1.33,0.91,1.91,2.16,1.33,1.83,2.16,1.75,2.58,2.91,2.25,2.75,3.50,2.50,2.25,2.75,2.08,2.08,2.66,1.91,1.41,1.58,1.08,2.16,2.25,1.66,1.66,1.83,0.83,2.91,3.58,2.58,2.50,2.83,2.08,2.16,2.58,2.00,2.41,2.66,2.08,2.25,2.66,1.41,2.58,3.41,2.00,1.00,1.00,0.16,1.16,1.25,0.25,2.08,2.33,1.50,1.16,1.16,0.50,1.41,1.41,0.83,3.08,4.00,2.58,2.75,3.58,2.33,2.75,3.25,2.58,3.25,4.33,3.66,3.33,4.08,3.50,2.41,3.00,2.75,1.75,1.91,1.66,2.08,3.00,2.08,3.33,4.50,3.08,1.91,2.08,1.33,1.25,1.33,0.91,1.50,1.66,1.58,1.00,1.00,0.16,1.25,1.41,1.00,1.50,1.66,1.33,2.75,3.50,2.08,1.00,1.00,0.08,2.50,3.08,2.00
"55307",3.33,4.33,2.50,2.50,2.66,2.16,2.16,2.33,1.66,1.50,1.50,1.16,1.83,2.16,1.66,2.50,2.66,2.00,3.50,4.16,2.00,2.83,3.83,2.50,1.83,2.50,1.66,1.83,2.16,1.66,1.83,2.00,1.50,1.83,2.16,2.00,1.16,1.16,0.33,1.66,1.66,1.16,2.16,2.66,2.00,2.00,2.33,1.50,3.33,4.33,4.00,2.00,2.16,1.50,3.33,4.33,2.00,1.00,1.00,0.00,1.00,1.00,0.00,2.16,2.16,1.50,1.33,1.50,1.00,1.50,1.66,0.83,3.16,4.00,2.16,1.66,1.66,1.00,2.83,3.16,2.50,2.66,3.33,2.33,3.16,3.50,2.50,1.66,1.66,1.33,1.00,1.00,0.33,1.33,1.33,0.83,1.83,2.00,1.16,1.50,1.50,0.83,1.00,1.00,0.66,1.00,1.16,0.66,1.00,1.00,0.16,1.33,1.33,0.83,1.33,1.16,0.66,2.83,3.66,1.83,1.00,1.00,0.00,1.66,1.83,1.16
"55314",3.50,4.66,3.66,3.16,4.00,3.33,2.33,2.83,2.00,1.50,1.83,1.50,2.16,2.50,1.66,3.50,4.00,3.00,3.33,4.00,3.16,3.66,4.66,3.00,2.66,3.50,2.66,3.00,3.33,2.50,2.50,2.66,2.00,2.33,2.66,2.16,1.50,1.50,0.83,2.83,3.00,2.00,2.83,3.16,2.50,2.00,2.00,1.66,2.50,3.00,2.00,1.66,1.33,1.00,3.66,4.66,2.16,1.00,1.00,0.00,1.00,1.00,0.33,2.50,2.83,2.16,1.16,1.33,0.33,1.16,1.33,0.33,3.83,4.83,3.00,2.83,3.50,2.33,3.50,4.50,3.50,3.33,4.50,3.50,3.50,3.50,4.00,2.00,2.33,2.16,1.66,1.66,1.33,1.83,2.66,2.33,2.00,2.33,1.66,2.00,2.16,1.83,1.33,1.33,0.66,2.50,2.66,2.16,1.16,1.33,1.00,1.66,2.00,1.50,2.66,3.00,2.33,4.00,4.33,3.00,3.33,4.50,3.50,2.66,3.16,2.66
"55317",3.50,4.16,3.66,2.83,3.00,2.66,1.83,2.00,1.83,1.16,1.16,0.66,1.66,2.00,1.66,2.16,2.33,1.83,2.66,3.16,2.33,3.00,3.50,2.66,2.16,2.66,2.33,2.16,2.83,2.16,1.33,1.50,1.33,1.83,2.33,2.00,1.16,1.16,0.33,1.16,1.16,0.50,2.00,2.50,1.83,1.66,1.50,1.50,2.33,2.66,2.83,1.66,2.16,1.66,2.16,2.66,1.66,1.00,1.00,0.00,1.00,1.16,0.50,2.16,2.83,1.83,1.00,1.00,0.16,1.16,1.33,0.66,2.50,3.00,2.33,2.16,2.50,2.16,2.33,3.16,3.33,3.33,3.66,3.33,2.33,2.50,2.83,1.83,2.00,2.33,1.50,1.50,1.00,2.16,2.33,2.33,1.66,1.50,1.16,1.83,2.00,1.50,1.16,1.16,0.33,1.16,1.16,0.50,1.00,1.00,0.16,1.16,1.33,0.66,1.50,1.50,1.33,3.00,3.66,2.83,1.00,1.00,0.33,1.16,1.16,0.50
"55321",2.83,3.25,2.33,2.83,3.50,2.66,1.33,1.33,0.66,1.91,2.08,1.16,1.58,1.75,1.08,2.08,2.33,1.83,2.00,2.25,1.75,2.83,3.50,2.33,1.58,1.75,1.25,1.66,1.58,1.41,1.00,1.00,0.58,1.66,1.91,1.41,1.08,1.08,0.25,1.00,1.00,0.25,1.91,2.16,1.50,1.83,1.50,1.75,3.08,3.33,3.41,1.58,1.75,1.00,1.91,2.16,1.75,1.00,1.00,0.00,1.08,1.00,0.00,1.83,2.16,1.16,1.08,1.08,0.25,1.25,1.25,0.58,2.83,3.66,2.41,1.25,1.33,1.00,2.08,2.41,1.91,1.58,1.83,1.33,1.83,1.66,1.58,1.50,1.41,0.75,1.00,1.08,0.25,1.08,1.00,0.58,1.08,1.16,0.50,1.16,1.16,0.66,1.00,1.00,0.16,1.00,1.00,0.16,1.00,1.00,0.00,1.00,1.00,0.16,1.16,1.08,0.25,2.66,3.33,1.91,1.00,1.00,0.00,1.50,1.50,0.83
"55323",3.20,4.00,3.20,2.80,3.40,2.40,2.40,3.00,1.80,2.00,2.60,1.40,2.60,3.00,2.00,1.80,1.80,1.60,3.00,3.40,1.80,3.40,4.20,2.60,2.20,3.00,2.00,2.00,2.60,1.80,1.60,1.80,1.60,2.60,3.00,1.80,1.60,1.80,1.00,1.60,2.00,1.60,2.20,2.20,1.80,2.00,1.80,1.20,2.20,2.20,2.40,1.80,1.60,1.20,2.60,3.00,1.40,1.20,1.20,0.60,1.40,1.40,0.60,2.80,2.60,2.00,1.00,1.00,0.20,1.00,1.00,0.20,3.00,4.00,2.20,2.40,3.00,1.80,3.20,4.20,4.20,3.60,4.40,3.80,2.80,3.00,3.20,2.60,3.40,2.60,2.80,3.40,4.00,2.60,3.60,3.00,3.20,3.80,3.00,2.60,3.20,2.20,1.60,1.80,1.00,1.40,1.60,1.40,1.00,1.00,0.20,1.20,1.20,0.80,1.80,2.40,2.00,3.00,3.60,2.40,1.00,1.00,0.00,2.60,3.00,2.00
"55326",3.50,4.66,3.50,3.16,4.16,4.00,2.00,2.16,1.33,1.33,1.50,0.66,2.66,3.66,2.33,2.83,3.16,2.83,2.83,3.33,2.83,3.50,4.50,3.16,3.00,3.50,2.83,2.50,3.16,2.50,1.50,1.66,1.50,2.66,3.33,2.16,1.33,1.33,1.00,1.50,1.66,1.16,2.00,2.50,1.66,2.16,1.83,1.83,2.33,2.33,2.33,2.00,2.00,1.33,1.66,1.83,1.16,1.00,1.00,0.00,1.00,1.00,0.16,2.50,2.50,1.50,1.00,1.00,0.16,1.00,1.00,0.16,3.50,4.50,2.83,2.00,2.16,1.50,2.83,3.16,3.50,3.16,3.83,3.50,3.00,3.66,3.66,1.66,1.66,1.16,1.83,2.00,1.33,1.50,2.00,1.16,1.16,1.16,0.50,1.00,1.00,0.50,1.00,1.00,0.33,1.16,1.16,0.66,1.00,1.00,0.33,1.00,1.00,0.33,2.00,2.50,2.16,2.66,3.16,2.33,1.00,1.00,0.00,3.16,4.00,3.16
